url,job,jurusan,lulusan 
/opportunities/1084482,Purchasing Staff,Teknik Industri,Sarjana/S1
/opportunities/1084483,Telemarketing (KAR - TEL),Semuanya,"Diploma, Sarjana/S1"
/opportunities/1084485,Tele Sales Officer,"Administrasi Bisnis (Manajemen), Ekonomi, Ilmu Komunikasi, Ilmu Sosial dan Politik, Manajemen",Diploma
/opportunities/1084488,Marketing Credit Ambon,Semuanya,SLTA
/opportunities/1084489,Procurement Officer,"Teknik Industri, Teknik Mesin",Sarjana/S1
/opportunities/1084491,Marketing Credit Bali,Semuanya,SLTA
/opportunities/1084465,Store Manager,Semuanya,Sarjana/S1
/opportunities/1084443,Administrasi,Semuanya,Diploma
/opportunities/1084444,Administrasi,Semuanya,SLTA
/opportunities/1084446, Administrasi,Semuanya,SLTA
/opportunities/1084448,Health Advisor,Semuanya,Diploma
/opportunities/1084450,Health Advisor,Semuanya,Diploma
/opportunities/1084451,Health Advisor,Semuanya,Diploma
/opportunities/1084453,Health Advisor,Semuanya,Diploma
/opportunities/1084455,Beauty Advisor,Semuanya,Diploma
/opportunities/1084457,Beauty Advisor,Semuanya,Diploma
/opportunities/1084458,Beauty Advisor,Semuanya,Diploma
/opportunities/1084459,Beauty Advisor,Semuanya,Diploma
/opportunities/1084460,Store Manager,Semuanya,Sarjana/S1
/opportunities/1084462,Store Manager,Semuanya,Sarjana/S1
/opportunities/1084464,Manager Produksi,"Ilmu Kimia, Teknik Kimia",Sarjana/S1
/opportunities/1084442,MANAGER FAT,"Administrasi Bisnis (Keuangan), Akuntansi, Ekonomi",Sarjana/S1
/opportunities/1084428,Key Account Sales Manager,Semuanya,SLTA
/opportunities/1084429,Sales Officer (KAR - SO) Bandung,Semuanya,"Diploma, Sarjana/S1"
/opportunities/1084430,Administrasi,Semuanya,Diploma
/opportunities/1084431,Regional Manager,Semuanya,Sarjana/S1
/opportunities/1084432,Regional Manager,Semuanya,Sarjana/S1
/opportunities/1084433,Regional Manager,Semuanya,Sarjana/S1
/opportunities/1084434,Regional Manager,Semuanya,Sarjana/S1
/opportunities/1084435,General Manager Tekhnik,Teknik Mesin,Sarjana/S1
/opportunities/1084437,Design Graphis,Desain Komunikasi Visual,SLTA
/opportunities/1084436,Staff EXIM,"Administrasi Bisnis (Manajemen), Bahasa Inggris, Ilmu Administrasi Negara",Sarjana/S1
/opportunities/1084438,Sales  Engineer,Elektronika,"Diploma, Sarjana/S1"
/opportunities/1084439,Business Development Officer [BDO] ,"Administrasi Bisnis (Manajemen), Ilmu Kimia, Teknik Kimia, Manajemen",Sarjana/S1
/opportunities/1084440,SPV_HRD,"Hukum, Psikologi",Sarjana/S1
/opportunities/1084441,Relation Officer (Senior Level),Semuanya,Diploma
/opportunities/1084427,Transport Supervisor,Semuanya,"Diploma, Sarjana/S1"
/opportunities/1074683,Sales Manager Cosmetics Product,Semuanya,Diploma
/opportunities/1081508,BRANCH SME SPECIALIST,Semuanya,"Diploma, Sarjana/S1"
/opportunities/1082024,CALL CENTER,Semuanya,"Diploma, Sarjana/S1"
/opportunities/1082026,SPG,Semuanya,SLTA
/opportunities/1069847,Coordinator Accounting Tax (Jakarta Baru),"Akuntansi, Ekonomi","Diploma, Sarjana/S1"
/opportunities/1073482,Programmer,Teknik Informatika,Diploma
/opportunities/1081547,Inventory Control,"Administrasi Bisnis (Keuangan), Administrasi Bisnis (Manajemen), Akuntansi, Lainnya","SLTA, Diploma"
/opportunities/1084416,Marketing Sales,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1084419,Digital Marketing & Social Media Specialist,Semuanya,Sarjana/S1
/opportunities/1084422,Graphic Designer,Desain Komunikasi Visual,"Diploma, Sarjana/S1"
/opportunities/1084423,Videographer,Fotografi,"Diploma, Sarjana/S1"
/opportunities/1084424,Key Account Sales Manager,Semuanya,SLTA
/opportunities/1084425,Key Account Sales Manager,Semuanya,SLTA
/opportunities/1084426,Key Account Sales Manager,Semuanya,SLTA
/opportunities/1073567,Medical Representative (Denpasar),"Biokimia, Farmasi, Ilmu Kimia, Ahli Gizi, Bidan","Diploma, Sarjana/S1"
/opportunities/1084398,Kolektor Yogyakarta,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1084399,Marketing Credit Executive Yogyakarta,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1084400,Marketing Credit Executive Temangung,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1084403,Marketing Credit Executive Magelang,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1036864,Performance Management Specialist,"Administrasi Bisnis (Manajemen), Manajemen",Sarjana/S1
/opportunities/1070935,Chemical Sales Representative,"Biokimia, Farmasi, Ilmu Biologi, Ilmu Kimia, Teknik Kimia, Pertanian, Ahli Gizi, Perikanan, Peternakan","Diploma, Sarjana/S1"
/opportunities/1070936,Pharmacovigilance & Medical Scientific Specialist,Kedokteran Umum,Sarjana/S1
/opportunities/1070939,Technical Service Supervisor,Teknik Biomedis,Sarjana/S1
/opportunities/1070979,Application Service Officer,Ilmu Biologi,Sarjana/S1
/opportunities/1071141,Medical Equipment Sales Representative,Lainnya,Diploma
/opportunities/1071476,Medical Representative,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1071529,Performance Management Specialist ,Manajemen,Sarjana/S1
/opportunities/1071544,Chemical Sales Representative,"Biokimia, Farmasi, Ilmu Biologi, Ilmu Kelautan, Ilmu Kimia, Teknik Kimia, Teknologi Pangan, Pertanian, Bioteknologi, Perikanan, Peternakan, Agroteknologi","Diploma, Sarjana/S1"
/opportunities/1072294,Medical Representative,Semuanya,SLTA
/opportunities/1082070,Project Officer ,Teknik Sipil,"Diploma, Sarjana/S1"
/opportunities/1072483,RECEPTIONIST,Semuanya,"Apa Saja, SLTA, Diploma"
/opportunities/1072484,HRD STAFF,Psikologi,"Sarjana/S1, Master/S2"
/opportunities/1072485,LEGAL KONTRAK,Hukum,Sarjana/S1
/opportunities/1072486,DRIVER,Semuanya,Apa Saja
/opportunities/1073446,Surveyor R&D,Lainnya,SLTA
/opportunities/1073447,Surveyor General Operation,Semuanya,SLTA
/opportunities/1073898,English Teacher (Leap Schoolhouse),"Bahasa Inggris, Pendidikan, Pendidikan Guru",Sarjana/S1
/opportunities/1074424,Account Executive,"Ekonomi, Ilmu Komunikasi, Hubungan Internasional, Manajemen","Diploma, Sarjana/S1"
/opportunities/1074626,Sekretaris,Sekretaris,Diploma
/opportunities/1074903,Receptionis,Semuanya,SLTA
/opportunities/1074960,Project Officer,Teknik Sipil,"Diploma, Sarjana/S1"
/opportunities/1081074,Design Graphic,"Seni dan Desain, Desain Komunikasi Visual, Desain Produk","Diploma, Sarjana/S1"
/opportunities/1082066,Design Graphic ,Desain Komunikasi Visual,"Diploma, Sarjana/S1"
/opportunities/1082068,Account Executive ,"Ekonomi, Ilmu Komunikasi, Hubungan Internasional, Manajemen","Diploma, Sarjana/S1"
/opportunities/1070572,Building Maintenance,"Teknik Elektro, Elektronika","SLTA, Diploma, Sarjana/S1"
/opportunities/1084384,Area Sales Manager,Semuanya,Sarjana/S1
/opportunities/1084385,Graphic Design,Desain Komunikasi Visual,Sarjana/S1
/opportunities/1084386,Sales Promotion Girl,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1084387,Sales Promotion Girl,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1084388,Sales Promotion Girl,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1084389,Sales Promotion Girl,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1084391,Sales Promotion Officer,Semuanya,SLTA
/opportunities/1084392,Operator Forklift,Semuanya,Apa Saja
/opportunities/1084393,Sales Promotion Officer,Semuanya,SLTA
/opportunities/1084395,Sales Promotion Officer,Semuanya,SLTA
/opportunities/1084396,Sales Promotion Officer,Semuanya,SLTA
/opportunities/1066768,Driver,Teknik Lainnya,Apa Saja
/opportunities/1069197,Driver,Teknik Lainnya,Apa Saja
/opportunities/1069956,HRD,Psikologi,"Sarjana/S1, Master/S2"
/opportunities/1084382,Kepala Gudang,Semuanya,Apa Saja
/opportunities/1084371,Marketing Supervisor,Semuanya,SLTA
/opportunities/1084373,Marketing Supervisor,Semuanya,SLTA
/opportunities/1084376,Area Sales Manager,Semuanya,Sarjana/S1
/opportunities/1084377,Area Sales Manager,Semuanya,SLTA
/opportunities/1071120,Supir Pribadi,Semuanya,Apa Saja
/opportunities/1071270,Administrasi (Wilayah 3 Cirebon),Semuanya,"Diploma, Sarjana/S1"
/opportunities/1071336,Warehouse Staff (Wilayah 3 Cirebon),Semuanya,"Diploma, Sarjana/S1"
/opportunities/1074498,Cold Storage Technician (Teknisi Pendingin),Teknik Elektro,"SLTA, Diploma, Sarjana/S1"
/opportunities/1080922,Salesman,Lainnya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1080929,Salesman,Lainnya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1080936,Salesman,Lainnya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1081725,Teknisi Pendingin (Sumatera),Teknik Elektro,"SLTA, Diploma, Sarjana/S1"
/opportunities/1083842,Picker Gudang,Semuanya,SLTA
/opportunities/1084379,Area Sales Manager,Semuanya,Sarjana/S1
/opportunities/1084369,Marketing Supervisor,Semuanya,SLTA
/opportunities/1074387,ISO Management & Document Control,Teknologi Pangan,Sarjana/S1
/opportunities/1074603,Implementer,"Teknik Komputer, Teknik Informatika","Diploma, Sarjana/S1"
/opportunities/1084323,STAFF MARKETING,"Administrasi Bisnis (Manajemen), Manajemen",Sarjana/S1
/opportunities/1084324,Kitchen Steward,Pendidikan Tata Boga,SLTA
/opportunities/1084326,KEPALA DEPO PEKANBARU,Administrasi Bisnis (Keuangan),Sarjana/S1
/opportunities/1084348,Store Supervisor,Semuanya,Diploma
/opportunities/1084349,Store Supervisor,Semuanya,Diploma
/opportunities/1084350,Store Supervisor,Semuanya,Diploma
/opportunities/1084351,Store Supervisor,Semuanya,Diploma
/opportunities/1084352,Apoteker,Farmasi,"Diploma, Sarjana/S1"
/opportunities/1084353,Apoteker,Farmasi,"Diploma, Sarjana/S1"
/opportunities/1084354,Apoteker,Farmasi,"Diploma, Sarjana/S1"
/opportunities/1084355,Apoteker,Farmasi,"Diploma, Sarjana/S1"
/opportunities/1084367,Marketing Supervisor,Semuanya,SLTA
/opportunities/1074508,Senior Site Electrical Engineer,"Teknik Biomedis, Teknik Mesin, Teknik Sipil","Diploma, Sarjana/S1"
/opportunities/1084313,Data Entry Payroll,Semuanya,Sarjana/S1
/opportunities/1084314,DEPUTY DIRECTOR FINANCE ACCOUNTING TAX,"Administrasi Bisnis (Keuangan), Akuntansi, Ekonomi, Manajemen",Sarjana/S1
/opportunities/1070709,Admin,"Administrasi Bisnis (Keuangan), Akuntansi","SLTA, Diploma, Sarjana/S1"
/opportunities/1073426,Accounting Staff,"Administrasi Bisnis (Keuangan), Administrasi Bisnis (Manajemen), Manajemen","SLTA, Diploma"
/opportunities/1073429,Brand Activation Specialist,Ilmu Komunikasi,"Diploma, Sarjana/S1"
/opportunities/1073614,Spv RnD Packaging,Teknik Lainnya,Sarjana/S1
/opportunities/1081558,PPIC Staff (PURCHASE PLANNING & INVENTORY CONTROL),Teknik Industri,Sarjana/S1
/opportunities/1081559,Purchasing - Designer Staff,"Desain Komunikasi Visual, Desain Produk",Sarjana/S1
/opportunities/1081560,RnD Staff,"Farmasi, Ilmu Biologi, Ilmu Kimia, Matematika dan Statistika",Sarjana/S1
/opportunities/1081563,Supervisor Sales (Banjarmasin),"Administrasi Bisnis (Keuangan), Administrasi Bisnis (Manajemen), Ilmu Sosial dan Politik, Manajemen",Diploma
/opportunities/1081567,Supervisor Sales (Tarakan),Manajemen,Diploma
/opportunities/1081569,Supervisor Sales (Sampit),Manajemen,Diploma
/opportunities/1074422,Customer Service (Freelance),Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1074507,Surveyor Staff,"Teknik Biomedis, Teknik Mesin, Teknik Sipil","Diploma, Sarjana/S1"
/opportunities/1084312,DEPUTY DIRECTOR FINANCE ACCOUNTING TAX,"Administrasi Bisnis (Keuangan), Akuntansi, Ekonomi, Manajemen",Sarjana/S1
/opportunities/1046689,Maintenance (Building Utilities),"Teknik Elektro, Teknik Mesin, Elektronika","SLTA, Diploma, Sarjana/S1"
/opportunities/1068137,Sales Executive - PONDOK CABE,Lainnya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1068362,Sales Executive - Kelapa Gading,Lainnya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1068724,Sales Executive - Karawang,Lainnya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1069375,Sales Executive - PONDOK INDAH,Lainnya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1069377,Sales Executive - BANDENGAN,Lainnya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1069700,SALES EXECUTIVE - BITUNG,Lainnya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1069810,Sales Executive - Karawaci,Lainnya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1071031,SALES COUNTER - ISUZU PECENONGAN,Lainnya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1071086,SALES EXECUTIVE - DAIHATSU KEBON JERUK,Lainnya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1071396,SALES EXECUTIVE - DAIHATSU DAAN MOGOT,Lainnya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1071751,SALES EXECUTIVE - DAIHATSU KAMAL,Lainnya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1071752,SALES EXECUTIVE - DAIHATSU CIKARANG,Lainnya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1075245,SALES EXECUTIVE - DAIHATSU SERPONG,Lainnya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1084310,PR & Digital Assistant Manager,"Ilmu Komunikasi, Desain Komunikasi Visual, Manajemen","Sarjana/S1, Master/S2"
/opportunities/1084281,Project Engineer,"Teknik Elektro, Teknik Mesin",Sarjana/S1
/opportunities/1084282,QA Manager,"Ilmu Kimia, Makanan dan Minuman, Lainnya, Manajemen",Sarjana/S1
/opportunities/1084283,QC Manager,"Ilmu Kimia, Manajemen",Diploma
/opportunities/1084284,Chemist,"Biokimia, Ilmu Biologi, Ilmu Kimia",Sarjana/S1
/opportunities/1084285,HR Manager,"Hukum, Psikologi",Sarjana/S1
/opportunities/1084291,Marketing Engineer,"Arsitektur, Teknik Sipil, Teknik Ekologi/Lingkungan, Lingkungan Hidup",Sarjana/S1
/opportunities/1084294,Supervisor Network Engineer,Teknik Informatika,"Diploma, Sarjana/S1"
/opportunities/1081175,COORDINATOR WAREHOUSE,Semuanya,Diploma
/opportunities/1080828,DRIVER ,Lainnya,SLTA
/opportunities/1081176,FINANCE STAFF ,"Administrasi Bisnis (Keuangan), Administrasi Bisnis (Manajemen), Akuntansi, Manajemen",Diploma
/opportunities/1084301,Technical CAD&CAM,"Teknik Industri, Teknik Mesin, Teknik Perkapalan","Diploma, Sarjana/S1, Master/S2"
/opportunities/1084302,Recruitment Staff,Psikologi,"Sarjana/S1, Master/S2"
/opportunities/1084306,Finance & Account Assistant ,"Akuntansi, Ekonomi","Diploma, Sarjana/S1"
/opportunities/1084309,DEPUTY DIRECTOR FINANCE ACCOUNTING TAX,"Administrasi Bisnis (Keuangan), Akuntansi, Ekonomi, Manajemen",Sarjana/S1
/opportunities/1084280,Credit Analyst,Ekonomi,SLTA
/opportunities/1083031,Kepala Gudang,Semuanya,Diploma
/opportunities/1083032,Kepala Gudang,Semuanya,Diploma
/opportunities/1068099,Brand Manager,Semuanya,Sarjana/S1
/opportunities/1082345,Brand Area Sales Supervisor (Area Surabaya),Semuanya,"Diploma, Sarjana/S1"
/opportunities/1082348,Brand Area Sales Supervisor (Area Jakarta),Semuanya,"Diploma, Sarjana/S1"
/opportunities/1082350,Brand Area Sales Supervisor (Area Semarang),Semuanya,"Diploma, Sarjana/S1"
/opportunities/1084267,FInance and GA,"Administrasi Bisnis (Keuangan), Akuntansi, Ekonomi, Manajemen","Sarjana/S1, Master/S2"
/opportunities/1082800,Direct Sales Executive,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1082801,Direct Sales Executive,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1082861,Direct Sales Executive,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1084276,Desk Collection,Ekonomi,SLTA
/opportunities/1082570,Digital Marketing,Lainnya,Diploma
/opportunities/1082574,Business Development Manager,Lainnya,Diploma
/opportunities/1082930,Social Media Marketing,Lainnya,Diploma
/opportunities/1081173,Tax Staff,Akuntansi,Diploma
/opportunities/1067630,Receptionist ( Internship Program),Administrasi Bisnis (Manajemen),Diploma
/opportunities/1067631,SECRETARY & ADMIN,Sekretaris,Diploma
/opportunities/1067632,Tenant Relation Staff,"Administrasi Bisnis (Manajemen), Hukum, Ilmu Komunikasi, Psikologi",Sarjana/S1
/opportunities/1067636,Senior Cook,Ahli Gizi,Diploma
/opportunities/1072436,PENGAWAS TEKNIK PRODUKSI,Teknik Industri,Sarjana/S1
/opportunities/1072438,STAFF MERCHANDISE,Lainnya,Sarjana/S1
/opportunities/1074313,Deputy Property Manager,"Teknik Elektro, Teknik Mesin, Manajemen",Sarjana/S1
/opportunities/1084261,Admin Kitas,Lainnya,Apa Saja
/opportunities/1073436,Manager Koperasi,Akuntansi,"Diploma, Sarjana/S1"
/opportunities/1074532,Deputy Project Manager,Teknik Sipil,Sarjana/S1
/opportunities/1074533,Senior Pelaksana,Teknik Sipil,Sarjana/S1
/opportunities/1074894,Marketing Executive,Semuanya,Diploma
/opportunities/1080150,Translater Mandarin,Bahasa Cina,Diploma
/opportunities/1080399,Marketing Penyewaan Gudang,Lainnya,Diploma
/opportunities/1067619,Sales Executive Rescomm,Bahasa Inggris,Apa Saja
/opportunities/1070273,IT Junior Programmer (Jr Progr),"Ilmu Komputer, Teknik Informatika","Diploma, Sarjana/S1"
/opportunities/1084242,LOKER SPB/SPG RATU PLAZA SHOPPING MALL,Lainnya,SLTA
/opportunities/1084244,Staf Administrasi Gudang,Lainnya,SLTA
/opportunities/1084245,Supervisor Telemarketing,Lainnya,Sarjana/S1
/opportunities/1083024,Supir,Lainnya,SLTA
/opportunities/1084248,admin,"Administrasi Bisnis (Keuangan), Ekonomi",Apa Saja
/opportunities/1084249,admin,"Administrasi Bisnis (Keuangan), Ekonomi",Apa Saja
/opportunities/1084250,IT Staff,"Ilmu Komputer, Teknik Komputer",Sarjana/S1
/opportunities/1082866,Operation Supervisor,Teknik Elektro,Sarjana/S1
/opportunities/1082867,Sales Executive,"Ilmu Komunikasi, Manajemen",Diploma
/opportunities/1046691,Administrasi,"Administrasi Bisnis (Manajemen), Akuntansi","Diploma, Sarjana/S1"
/opportunities/1084252,Admin,"Administrasi Bisnis (Keuangan), Administrasi Bisnis (Manajemen)",SLTA
/opportunities/1084253,Pimpinan Pabrik,Semuanya,Sarjana/S1
/opportunities/1084257,Web Design/Developer,Teknik Informatika,Sarjana/S1
/opportunities/1084240,Telemarketing,Ilmu Biologi,SLTA
/opportunities/1075427,Staff Pembelian,Semuanya,Sarjana/S1
/opportunities/1075262,Sales,Semuanya,Apa Saja
/opportunities/1075265,teknisi listrik,Teknik Lainnya,Diploma
/opportunities/1084181,REMEDIAL OFFICER (Yogyakarta),Lainnya,"Diploma, Sarjana/S1"
/opportunities/1084183,FIELD COLLECTION (KLATEN),Lainnya,"SLTA, Diploma"
/opportunities/1084196,Project Manager,"Ilmu Komputer, Teknik Informatika, Manajemen Informatika","Sarjana/S1, Master/S2"
/opportunities/1080128,Web Developer,Teknik Informatika,"Sarjana/S1, Master/S2"
/opportunities/1084206,Programmer,"Teknik Komputer, Teknik Informatika",Sarjana/S1
/opportunities/1084215,MARKETING KPR,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1080844,TELEMARKETING,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1084221,Sales Executive,Semuanya,Sarjana/S1
/opportunities/1084223,BRANCH  MANAGER (BANDUNG),Semuanya,"Diploma, Sarjana/S1"
/opportunities/1084233,HRD Staff,"Akuntansi, Manajemen",Diploma
/opportunities/1084236,Staff Finance,Administrasi Bisnis (Keuangan),SLTA
/opportunities/1075428,Staff Marketing,Semuanya,Sarjana/S1
/opportunities/1084128,Analis Kesehatan,Farmasi,Diploma
/opportunities/1084131,SALES ENGINEER,"Teknik Elektro, Teknik Komputer, Teknik Informatika, Teknik Lainnya, Teknik Kimia",Sarjana/S1
